wE	aE	wRK	aRK
-0.122581	0.196114	-0.122578	0.196108
-0.122772	0.196102	-0.122769	0.196096
-0.122964	0.196089	-0.122960	0.196083
-0.123155	0.196077	-0.123151	0.196071
-0.123346	0.196065	-0.123342	0.196059
-0.123537	0.196052	-0.123533	0.196046
-0.123728	0.196040	-0.123724	0.196034
-0.123919	0.196028	-0.123915	0.196022
-0.124110	0.196015	-0.124106	0.196009
-0.124301	0.196003	-0.124297	0.195997
-0.124492	0.195991	-0.124488	0.195984
-0.124683	0.195978	-0.124679	0.195972
-0.124874	0.195966	-0.124870	0.195959
-0.125065	0.195953	-0.125061	0.195947
-0.125256	0.195941	-0.125252	0.195934
-0.125447	0.195928	-0.125443	0.195922
-0.125638	0.195916	-0.125634	0.195909
-0.125829	0.195903	-0.125825	0.195897
-0.126020	0.195890	-0.126016	0.195884
-0.126211	0.195878	-0.126207	0.195872
-0.126402	0.195865	-0.126398	0.195859
-0.126593	0.195853	-0.126589	0.195846
-0.126784	0.195840	-0.126780	0.195834
-0.126975	0.195827	-0.126971	0.195821
-0.127166	0.195814	-0.127162	0.195808
-0.127357	0.195802	-0.127353	0.195796
-0.127547	0.195789	-0.127543	0.195783
-0.127738	0.195776	-0.127734	0.195770
-0.127929	0.195764	-0.127925	0.195757
-0.128120	0.195751	-0.128116	0.195744
-0.128311	0.195738	-0.128307	0.195732
-0.128502	0.195725	-0.128497	0.195719
-0.128692	0.195712	-0.128688	0.195706
-0.128883	0.195699	-0.128879	0.195693
-0.129074	0.195686	-0.129070	0.195680
-0.129265	0.195674	-0.129260	0.195667
-0.129455	0.195661	-0.129451	0.195654
-0.129646	0.195648	-0.129642	0.195641
-0.129837	0.195635	-0.129833	0.195628
-0.130027	0.195622	-0.130023	0.195615
-0.130218	0.195609	-0.130214	0.195602
-0.130409	0.195596	-0.130405	0.195589
-0.130599	0.195583	-0.130595	0.195576
-0.130790	0.195570	-0.130786	0.195563
-0.130981	0.195557	-0.130976	0.195550
-0.131171	0.195543	-0.131167	0.195537
-0.131362	0.195530	-0.131358	0.195524
-0.131553	0.195517	-0.131548	0.195511
-0.131743	0.195504	-0.131739	0.195498
-0.131934	0.195491	-0.131929	0.195484
-0.132124	0.195478	-0.132120	0.195471
-0.132315	0.195464	-0.132310	0.195458
-0.132505	0.195451	-0.132501	0.195445
-0.132696	0.195438	-0.132692	0.195431
-0.132886	0.195425	-0.132882	0.195418
-0.133077	0.195411	-0.133072	0.195405
-0.133267	0.195398	-0.133263	0.195392
-0.133458	0.195385	-0.133453	0.195378
-0.133648	0.195371	-0.133644	0.195365
-0.133839	0.195358	-0.133834	0.195351
-0.134029	0.195345	-0.134025	0.195338
-0.134220	0.195331	-0.134215	0.195325
-0.134410	0.195318	-0.134405	0.195311
-0.134600	0.195304	-0.134596	0.195298
-0.134791	0.195291	-0.134786	0.195284
-0.134981	0.195277	-0.134977	0.195271
-0.135171	0.195264	-0.135167	0.195257
-0.135362	0.195250	-0.135357	0.195244
-0.135552	0.195237	-0.135548	0.195230
-0.135742	0.195223	-0.135738	0.195217
-0.135933	0.195210	-0.135928	0.195203
-0.136123	0.195196	-0.136118	0.195190
-0.136313	0.195183	-0.136309	0.195176
-0.136504	0.195169	-0.136499	0.195162
-0.136694	0.195155	-0.136689	0.195149
-0.136884	0.195142	-0.136879	0.195135
-0.137074	0.195128	-0.137070	0.195121
-0.137264	0.195114	-0.137260	0.195107
-0.137455	0.195101	-0.137450	0.195094
-0.137645	0.195087	-0.137640	0.195080
-0.137835	0.195073	-0.137830	0.195066
-0.138025	0.195059	-0.138020	0.195052
-0.138215	0.195045	-0.138211	0.195039
-0.138405	0.195032	-0.138401	0.195025
-0.138596	0.195018	-0.138591	0.195011
-0.138786	0.195004	-0.138781	0.194997
-0.138976	0.194990	-0.138971	0.194983
-0.139166	0.194976	-0.139161	0.194969
-0.139356	0.194962	-0.139351	0.194955
-0.139546	0.194948	-0.139541	0.194941
-0.139736	0.194934	-0.139731	0.194927
-0.139926	0.194920	-0.139921	0.194913
-0.140116	0.194906	-0.140111	0.194899
-0.140306	0.194892	-0.140301	0.194885
-0.140496	0.194878	-0.140491	0.194871
-0.140686	0.194864	-0.140681	0.194857
-0.140876	0.194850	-0.140871	0.194843
-0.141066	0.194836	-0.141061	0.194829
-0.141256	0.194822	-0.141251	0.194815
-0.141446	0.194808	-0.141441	0.194801
-0.141636	0.194794	-0.141631	0.194787
-0.141825	0.194780	-0.141820	0.194773
-0.142015	0.194765	-0.142010	0.194758
-0.142205	0.194751	-0.142200	0.194744
-0.142395	0.194737	-0.142390	0.194730
-0.142585	0.194723	-0.142580	0.194716
-0.142775	0.194708	-0.142770	0.194701
-0.142965	0.194694	-0.142959	0.194687
-0.143154	0.194680	-0.143149	0.194673
-0.143344	0.194666	-0.143339	0.194659
-0.143534	0.194651	-0.143529	0.194644
-0.143724	0.194637	-0.143718	0.194630
-0.143913	0.194623	-0.143908	0.194615
-0.144103	0.194608	-0.144098	0.194601
-0.144293	0.194594	-0.144288	0.194587
-0.144482	0.194579	-0.144477	0.194572
-0.144672	0.194565	-0.144667	0.194558
-0.144862	0.194550	-0.144857	0.194543
-0.145051	0.194536	-0.145046	0.194529
-0.145241	0.194521	-0.145236	0.194514
-0.145431	0.194507	-0.145425	0.194500
-0.145620	0.194492	-0.145615	0.194485
-0.145810	0.194478	-0.145805	0.194471
-0.145999	0.194463	-0.145994	0.194456
-0.146189	0.194449	-0.146184	0.194441
-0.146379	0.194434	-0.146373	0.194427
-0.146568	0.194419	-0.146563	0.194412
-0.146758	0.194405	-0.146752	0.194397
-0.146947	0.194390	-0.146942	0.194383
-0.147137	0.194375	-0.147131	0.194368
-0.147326	0.194361	-0.147321	0.194353
-0.147516	0.194346	-0.147510	0.194339
-0.147705	0.194331	-0.147700	0.194324
-0.147895	0.194316	-0.147889	0.194309
-0.148084	0.194302	-0.148079	0.194294
-0.148273	0.194287	-0.148268	0.194279
-0.148463	0.194272	-0.148457	0.194265
-0.148652	0.194257	-0.148647	0.194250
-0.148842	0.194242	-0.148836	0.194235
-0.149031	0.194227	-0.149025	0.194220
-0.149220	0.194212	-0.149215	0.194205
-0.149410	0.194197	-0.149404	0.194190
-0.149599	0.194183	-0.149593	0.194175
-0.149788	0.194168	-0.149783	0.194160
-0.149977	0.194153	-0.149972	0.194145
-0.150167	0.194138	-0.150161	0.194130
-0.150356	0.194123	-0.150350	0.194115
-0.150545	0.194108	-0.150540	0.194100
-0.150734	0.194092	-0.150729	0.194085
-0.150924	0.194077	-0.150918	0.194070
-0.151113	0.194062	-0.151107	0.194055
-0.151302	0.194047	-0.151296	0.194040
-0.151491	0.194032	-0.151485	0.194025
-0.151680	0.194017	-0.151675	0.194009
-0.151869	0.194002	-0.151864	0.193994
-0.152059	0.193987	-0.152053	0.193979
-0.152248	0.193971	-0.152242	0.193964
-0.152437	0.193956	-0.152431	0.193949
-0.152626	0.193941	-0.152620	0.193933
-0.152815	0.193926	-0.152809	0.193918
-0.153004	0.193910	-0.152998	0.193903
-0.153193	0.193895	-0.153187	0.193888
-0.153382	0.193880	-0.153376	0.193872
-0.153571	0.193864	-0.153565	0.193857
-0.153760	0.193849	-0.153754	0.193842
-0.153949	0.193834	-0.153943	0.193826
-0.154138	0.193818	-0.154132	0.193811
-0.154327	0.193803	-0.154321	0.193795
-0.154516	0.193787	-0.154510	0.193780
-0.154705	0.193772	-0.154699	0.193764
-0.154894	0.193756	-0.154888	0.193749
-0.155083	0.193741	-0.155077	0.193733
-0.155271	0.193725	-0.155265	0.193718
-0.155460	0.193710	-0.155454	0.193702
-0.155649	0.193694	-0.155643	0.193687
-0.155838	0.193679	-0.155832	0.193671
-0.156027	0.193663	-0.156021	0.193656
-0.156216	0.193648	-0.156210	0.193640
-0.156404	0.193632	-0.156398	0.193624
-0.156593	0.193616	-0.156587	0.193609
-0.156782	0.193601	-0.156776	0.193593
-0.156971	0.193585	-0.156965	0.193577
-0.157159	0.193569	-0.157153	0.193562
-0.157348	0.193554	-0.157342	0.193546
-0.157537	0.193538	-0.157531	0.193530
-0.157725	0.193522	-0.157719	0.193514
-0.157914	0.193506	-0.157908	0.193499
-0.158103	0.193491	-0.158097	0.193483
-0.158291	0.193475	-0.158285	0.193467
-0.158480	0.193459	-0.158474	0.193451
-0.158669	0.193443	-0.158662	0.193435
-0.158857	0.193427	-0.158851	0.193419
-0.159046	0.193411	-0.159039	0.193404
-0.159234	0.193395	-0.159228	0.193388
-0.159423	0.193380	-0.159417	0.193372
-0.159611	0.193364	-0.159605	0.193356
-0.159800	0.193348	-0.159794	0.193340
-0.159988	0.193332	-0.159982	0.193324
-0.160177	0.193316	-0.160170	0.193308
-0.160365	0.193300	-0.160359	0.193292
-0.160554	0.193284	-0.160547	0.193276
-0.160742	0.193268	-0.160736	0.193260
-0.160931	0.193251	-0.160924	0.193244
-0.161119	0.193235	-0.161113	0.193228
-0.161307	0.193219	-0.161301	0.193211
-0.161496	0.193203	-0.161489	0.193195
-0.161684	0.193187	-0.161678	0.193179
-0.161872	0.193171	-0.161866	0.193163
-0.162061	0.193155	-0.162054	0.193147
-0.162249	0.193138	-0.162243	0.193131
-0.162437	0.193122	-0.162431	0.193114
-0.162626	0.193106	-0.162619	0.193098
-0.162814	0.193090	-0.162807	0.193082
-0.163002	0.193073	-0.162996	0.193065
-0.163190	0.193057	-0.163184	0.193049
-0.163379	0.193041	-0.163372	0.193033
-0.163567	0.193024	-0.163560	0.193016
-0.163755	0.193008	-0.163748	0.193000
-0.163943	0.192992	-0.163936	0.192984
-0.164131	0.192975	-0.164125	0.192967
-0.164319	0.192959	-0.164313	0.192951
-0.164508	0.192942	-0.164501	0.192934
-0.164696	0.192926	-0.164689	0.192918
-0.164884	0.192910	-0.164877	0.192902
-0.165072	0.192893	-0.165065	0.192885
-0.165260	0.192877	-0.165253	0.192869
-0.165448	0.192860	-0.165441	0.192852
-0.165636	0.192844	-0.165629	0.192835
-0.165824	0.192827	-0.165817	0.192819
-0.166012	0.192810	-0.166005	0.192802
-0.166200	0.192794	-0.166193	0.192786
-0.166388	0.192777	-0.166381	0.192769
-0.166576	0.192760	-0.166569	0.192752
-0.166764	0.192744	-0.166757	0.192736
-0.166952	0.192727	-0.166945	0.192719
-0.167140	0.192710	-0.167133	0.192702
-0.167328	0.192694	-0.167321	0.192686
-0.167515	0.192677	-0.167508	0.192669
-0.167703	0.192660	-0.167696	0.192652
-0.167891	0.192643	-0.167884	0.192635
-0.168079	0.192627	-0.168072	0.192619
-0.168267	0.192610	-0.168260	0.192602
-0.168454	0.192593	-0.168447	0.192585
-0.168642	0.192576	-0.168635	0.192568
-0.168830	0.192559	-0.168823	0.192551
-0.169018	0.192542	-0.169011	0.192534
-0.169205	0.192526	-0.169198	0.192517
-0.169393	0.192509	-0.169386	0.192500
-0.169581	0.192492	-0.169574	0.192483
-0.169768	0.192475	-0.169761	0.192466
-0.169956	0.192458	-0.169949	0.192449
-0.170144	0.192441	-0.170137	0.192432
-0.170331	0.192424	-0.170324	0.192415
-0.170519	0.192407	-0.170512	0.192398
-0.170707	0.192390	-0.170699	0.192381
-0.170894	0.192373	-0.170887	0.192364
-0.171082	0.192356	-0.171074	0.192347
-0.171269	0.192338	-0.171262	0.192330
-0.171457	0.192321	-0.171449	0.192313
-0.171644	0.192304	-0.171637	0.192296
-0.171832	0.192287	-0.171824	0.192279
-0.172019	0.192270	-0.172012	0.192261
-0.172207	0.192253	-0.172199	0.192244
-0.172394	0.192235	-0.172387	0.192227
-0.172582	0.192218	-0.172574	0.192210
-0.172769	0.192201	-0.172762	0.192192
-0.172956	0.192184	-0.172949	0.192175
-0.173144	0.192166	-0.173136	0.192158
-0.173331	0.192149	-0.173324	0.192141
-0.173518	0.192132	-0.173511	0.192123
-0.173706	0.192114	-0.173698	0.192106
-0.173893	0.192097	-0.173886	0.192088
-0.174080	0.192080	-0.174073	0.192071
-0.174268	0.192062	-0.174260	0.192054
-0.174455	0.192045	-0.174447	0.192036
-0.174642	0.192027	-0.174635	0.192019
-0.174829	0.192010	-0.174822	0.192001
-0.175017	0.191992	-0.175009	0.191984
-0.175204	0.191975	-0.175196	0.191966
-0.175391	0.191957	-0.175383	0.191949
-0.175578	0.191940	-0.175570	0.191931
-0.175765	0.191922	-0.175757	0.191914
-0.175952	0.191905	-0.175945	0.191896
-0.176139	0.191887	-0.176132	0.191878
-0.176327	0.191869	-0.176319	0.191861
-0.176514	0.191852	-0.176506	0.191843
-0.176701	0.191834	-0.176693	0.191826
-0.176888	0.191816	-0.176880	0.191808
-0.177075	0.191799	-0.177067	0.191790
-0.177262	0.191781	-0.177254	0.191772
-0.177449	0.191763	-0.177441	0.191755
-0.177636	0.191746	-0.177628	0.191737
-0.177823	0.191728	-0.177815	0.191719
-0.178010	0.191710	-0.178002	0.191701
-0.178196	0.191692	-0.178189	0.191684
-0.178383	0.191674	-0.178375	0.191666
-0.178570	0.191657	-0.178562	0.191648
-0.178757	0.191639	-0.178749	0.191630
-0.178944	0.191621	-0.178936	0.191612
-0.179131	0.191603	-0.179123	0.191594
-0.179318	0.191585	-0.179310	0.191576
-0.179504	0.191567	-0.179496	0.191558
-0.179691	0.191549	-0.179683	0.191540
-0.179878	0.191531	-0.179870	0.191522
-0.180065	0.191513	-0.180057	0.191504
-0.180251	0.191495	-0.180243	0.191486
-0.180438	0.191477	-0.180430	0.191468
-0.180625	0.191459	-0.180617	0.191450
-0.180812	0.191441	-0.180803	0.191432
-0.180998	0.191423	-0.180990	0.191414
-0.181185	0.191405	-0.181177	0.191396
-0.181371	0.191387	-0.181363	0.191378
-0.181558	0.191369	-0.181550	0.191360
-0.181745	0.191350	-0.181736	0.191342
-0.181931	0.191332	-0.181923	0.191323
-0.182118	0.191314	-0.182109	0.191305
-0.182304	0.191296	-0.182296	0.191287
-0.182491	0.191278	-0.182482	0.191269
-0.182677	0.191259	-0.182669	0.191251
-0.182864	0.191241	-0.182855	0.191232
-0.183050	0.191223	-0.183042	0.191214
-0.183237	0.191205	-0.183228	0.191196
-0.183423	0.191186	-0.183415	0.191177
-0.183610	0.191168	-0.183601	0.191159
-0.183796	0.191150	-0.183788	0.191141
-0.183982	0.191131	-0.183974	0.191122
-0.184169	0.191113	-0.184160	0.191104
-0.184355	0.191094	-0.184347	0.191085
-0.184541	0.191076	-0.184533	0.191067
-0.184728	0.191057	-0.184719	0.191048
-0.184914	0.191039	-0.184905	0.191030
-0.185100	0.191020	-0.185092	0.191012
-0.185286	0.191002	-0.185278	0.190993
-0.185473	0.190983	-0.185464	0.190974
-0.185659	0.190965	-0.185650	0.190956
-0.185845	0.190946	-0.185836	0.190937
-0.186031	0.190928	-0.186023	0.190919
-0.186217	0.190909	-0.186209	0.190900
-0.186404	0.190891	-0.186395	0.190881
-0.186590	0.190872	-0.186581	0.190863
-0.186776	0.190853	-0.186767	0.190844
-0.186962	0.190835	-0.186953	0.190825
-0.187148	0.190816	-0.187139	0.190807
-0.187334	0.190797	-0.187325	0.190788
-0.187520	0.190778	-0.187511	0.190769
-0.187706	0.190760	-0.187697	0.190751
-0.187892	0.190741	-0.187883	0.190732
-0.188078	0.190722	-0.188069	0.190713
-0.188264	0.190703	-0.188255	0.190694
-0.188450	0.190684	-0.188441	0.190675
-0.188636	0.190666	-0.188627	0.190656
-0.188822	0.190647	-0.188813	0.190638
-0.189008	0.190628	-0.188999	0.190619
-0.189194	0.190609	-0.189185	0.190600
-0.189380	0.190590	-0.189371	0.190581
-0.189565	0.190571	-0.189556	0.190562
-0.189751	0.190552	-0.189742	0.190543
-0.189937	0.190533	-0.189928	0.190524
-0.190123	0.190514	-0.190114	0.190505
-0.190309	0.190495	-0.190299	0.190486
-0.190494	0.190476	-0.190485	0.190467
-0.190680	0.190457	-0.190671	0.190448
-0.190866	0.190438	-0.190857	0.190429
-0.191051	0.190419	-0.191042	0.190410
-0.191237	0.190400	-0.191228	0.190391
-0.191423	0.190381	-0.191414	0.190371
-0.191608	0.190362	-0.191599	0.190352
-0.191794	0.190342	-0.191785	0.190333
-0.191980	0.190323	-0.191970	0.190314
-0.192165	0.190304	-0.192156	0.190295
-0.192351	0.190285	-0.192341	0.190276
-0.192536	0.190266	-0.192527	0.190256
-0.192722	0.190246	-0.192713	0.190237
-0.192907	0.190227	-0.192898	0.190218
-0.193093	0.190208	-0.193083	0.190198
-0.193278	0.190188	-0.193269	0.190179
-0.193464	0.190169	-0.193454	0.190160
-0.193649	0.190150	-0.193640	0.190140
-0.193835	0.190130	-0.193825	0.190121
-0.194020	0.190111	-0.194011	0.190102
-0.194205	0.190092	-0.194196	0.190082
-0.194391	0.190072	-0.194381	0.190063
-0.194576	0.190053	-0.194567	0.190043
-0.194761	0.190033	-0.194752	0.190024
-0.194947	0.190014	-0.194937	0.190004
-0.195132	0.189994	-0.195122	0.189985
-0.195317	0.189975	-0.195308	0.189965
-0.195502	0.189955	-0.195493	0.189946
-0.195688	0.189936	-0.195678	0.189926
-0.195873	0.189916	-0.195863	0.189907
-0.196058	0.189897	-0.196048	0.189887
-0.196243	0.189877	-0.196234	0.189868
-0.196428	0.189857	-0.196419	0.189848
-0.196614	0.189838	-0.196604	0.189828
-0.196799	0.189818	-0.196789	0.189809
-0.196984	0.189798	-0.196974	0.189789
-0.197169	0.189779	-0.197159	0.189769
-0.197354	0.189759	-0.197344	0.189749
-0.197539	0.189739	-0.197529	0.189730
-0.197724	0.189719	-0.197714	0.189710
-0.197909	0.189700	-0.197899	0.189690
-0.198094	0.189680	-0.198084	0.189670
-0.198279	0.189660	-0.198269	0.189651
-0.198464	0.189640	-0.198454	0.189631
-0.198649	0.189620	-0.198639	0.189611
-0.198834	0.189601	-0.198824	0.189591
-0.199019	0.189581	-0.199009	0.189571
-0.199203	0.189561	-0.199193	0.189551
-0.199388	0.189541	-0.199378	0.189531
-0.199573	0.189521	-0.199563	0.189511
-0.199758	0.189501	-0.199748	0.189491
-0.199943	0.189481	-0.199933	0.189471
-0.200127	0.189461	-0.200117	0.189451
-0.200312	0.189441	-0.200302	0.189431
-0.200497	0.189421	-0.200487	0.189411
-0.200682	0.189401	-0.200672	0.189391
-0.200866	0.189381	-0.200856	0.189371
-0.201051	0.189361	-0.201041	0.189351
-0.201236	0.189341	-0.201226	0.189331
-0.201420	0.189321	-0.201410	0.189311
-0.201605	0.189300	-0.201595	0.189291
-0.201790	0.189280	-0.201779	0.189270
-0.201974	0.189260	-0.201964	0.189250
-0.202159	0.189240	-0.202148	0.189230
-0.202343	0.189220	-0.202333	0.189210
-0.202528	0.189199	-0.202517	0.189190
-0.202712	0.189179	-0.202702	0.189169
-0.202897	0.189159	-0.202886	0.189149
-0.203081	0.189139	-0.203071	0.189129
-0.203266	0.189118	-0.203255	0.189108
-0.203450	0.189098	-0.203440	0.189088
-0.203634	0.189078	-0.203624	0.189068
-0.203819	0.189057	-0.203808	0.189047
-0.204003	0.189037	-0.203993	0.189027
-0.204188	0.189016	-0.204177	0.189007
-0.204372	0.188996	-0.204361	0.188986
-0.204556	0.188976	-0.204546	0.188966
-0.204740	0.188955	-0.204730	0.188945
-0.204925	0.188935	-0.204914	0.188925
-0.205109	0.188914	-0.205098	0.188904
-0.205293	0.188894	-0.205283	0.188884
-0.205477	0.188873	-0.205467	0.188863
-0.205662	0.188853	-0.205651	0.188843
-0.205846	0.188832	-0.205835	0.188822
-0.206030	0.188811	-0.206019	0.188802
-0.206214	0.188791	-0.206203	0.188781
-0.206398	0.188770	-0.206387	0.188760
-0.206582	0.188750	-0.206571	0.188740
-0.206766	0.188729	-0.206755	0.188719
-0.206950	0.188708	-0.206940	0.188698
-0.207134	0.188688	-0.207124	0.188678
-0.207318	0.188667	-0.207308	0.188657
-0.207502	0.188646	-0.207491	0.188636
-0.207686	0.188625	-0.207675	0.188615
-0.207870	0.188605	-0.207859	0.188595
-0.208054	0.188584	-0.208043	0.188574
-0.208238	0.188563	-0.208227	0.188553
-0.208422	0.188542	-0.208411	0.188532
-0.208606	0.188521	-0.208595	0.188511
-0.208790	0.188500	-0.208779	0.188490
-0.208973	0.188480	-0.208962	0.188470
-0.209157	0.188459	-0.209146	0.188449
-0.209341	0.188438	-0.209330	0.188428
-0.209525	0.188417	-0.209514	0.188407
-0.209709	0.188396	-0.209698	0.188386
-0.209892	0.188375	-0.209881	0.188365
-0.210076	0.188354	-0.210065	0.188344
-0.210260	0.188333	-0.210249	0.188323
-0.210443	0.188312	-0.210432	0.188302
-0.210627	0.188291	-0.210616	0.188281
-0.210811	0.188270	-0.210799	0.188260
-0.210994	0.188249	-0.210983	0.188239
-0.211178	0.188228	-0.211167	0.188217
-0.211361	0.188206	-0.211350	0.188196
-0.211545	0.188185	-0.211534	0.188175
-0.211728	0.188164	-0.211717	0.188154
-0.211912	0.188143	-0.211901	0.188133
-0.212095	0.188122	-0.212084	0.188112
-0.212279	0.188101	-0.212268	0.188090
-0.212462	0.188079	-0.212451	0.188069
-0.212646	0.188058	-0.212634	0.188048
-0.212829	0.188037	-0.212818	0.188027
-0.213013	0.188016	-0.213001	0.188005
-0.213196	0.187994	-0.213184	0.187984
-0.213379	0.187973	-0.213368	0.187963
-0.213563	0.187952	-0.213551	0.187941
-0.213746	0.187930	-0.213734	0.187920
-0.213929	0.187909	-0.213918	0.187899
-0.214112	0.187887	-0.214101	0.187877
-0.214296	0.187866	-0.214284	0.187856
-0.214479	0.187845	-0.214467	0.187834
-0.214662	0.187823	-0.214650	0.187813
-0.214845	0.187802	-0.214834	0.187791
-0.215028	0.187780	-0.215017	0.187770
-0.215211	0.187759	-0.215200	0.187748
-0.215395	0.187737	-0.215383	0.187727
-0.215578	0.187716	-0.215566	0.187705
-0.215761	0.187694	-0.215749	0.187684
-0.215944	0.187673	-0.215932	0.187662
-0.216127	0.187651	-0.216115	0.187641
-0.216310	0.187629	-0.216298	0.187619
-0.216493	0.187608	-0.216481	0.187597
-0.216676	0.187586	-0.216664	0.187576
-0.216859	0.187564	-0.216847	0.187554
-0.217042	0.187543	-0.217030	0.187532
-0.217225	0.187521	-0.217213	0.187511
-0.217407	0.187499	-0.217396	0.187489
-0.217590	0.187478	-0.217578	0.187467
-0.217773	0.187456	-0.217761	0.187445
-0.217956	0.187434	-0.217944	0.187424
-0.218139	0.187412	-0.218127	0.187402
-0.218322	0.187390	-0.218310	0.187380
-0.218504	0.187369	-0.218492	0.187358
-0.218687	0.187347	-0.218675	0.187336
-0.218870	0.187325	-0.218858	0.187314
-0.219052	0.187303	-0.219040	0.187292
-0.219235	0.187281	-0.219223	0.187271
-0.219418	0.187259	-0.219406	0.187249
-0.219600	0.187237	-0.219588	0.187227
-0.219783	0.187215	-0.219771	0.187205
-0.219966	0.187193	-0.219953	0.187183
